Case ID;Activity;Resource;Start Timestamp;Complete Timestamp;Variant;Variant index;EstimatedRepairTime;RepairCode;RepairInternally;RepairOK;RepairType;contact;objectKey
904;InformClientSurvey;System;1970/01/07 02:36:00.000;1970/01/07 02:36:00.000;Variant 11;11;;;;;;;
904;Survey;Paul;1970/01/09 16:36:00.000;1970/01/09 17:11:00.000;Variant 11;11;220;2;true;;;;
904;InternRepair;Edd;1970/01/14 23:33:00.000;1970/01/15 03:13:00.000;Variant 11;11;;;;;;;
904;InternRepair;John;1970/01/16 20:12:00.000;1970/01/16 23:52:00.000;Variant 11;11;;;;;;;
904;RepairReady;System;1970/01/16 23:52:00.000;1970/01/16 23:52:00.000;Variant 11;11;;;;true;;;
904;SendTicketToFinAdmin;System;1970/01/17 04:04:00.000;1970/01/17 04:04:00.000;Variant 11;11;;;;;;;
904;ReadyInformClient;System;1970/01/17 04:27:00.000;1970/01/17 04:27:00.000;Variant 11;11;;;;true;;;
904;TicketReady;System;1970/01/17 04:27:00.000;1970/01/17 04:27:00.000;Variant 11;11;;;;;;;
905;FirstContact;Monica;1970/01/06 03:27:00.000;1970/01/06 03:27:00.000;Variant 7;7;;;;;;Web;
905;MakeTicket;Monica;1970/01/06 03:27:00.000;1970/01/06 03:30:00.000;Variant 7;7;;;;;P;;9875
905;ArrangeSurvey;Monica;1970/01/06 03:30:00.000;1970/01/06 03:35:00.000;Variant 7;7;;;;;;;
905;InformClientSurvey;System;1970/01/06 03:35:00.000;1970/01/06 03:35:00.000;Variant 7;7;;;;;;;
905;Survey;Jacky;1970/01/09 12:37:00.000;1970/01/09 13:16:00.000;Variant 7;7;360;4;false;;;;
905;ExternRepair;DoIt;1970/01/09 13:16:00.000;1970/01/09 13:16:00.000;Variant 7;7;;;;;;;
905;RepairReady;System;1970/01/09 19:52:00.000;1970/01/09 19:52:00.000;Variant 7;7;;;;true;;;
905;ReadyInformClient;System;1970/01/09 20:19:00.000;1970/01/09 20:19:00.000;Variant 7;7;;;;true;;;
905;SendTicketToFinAdmin;System;1970/01/10 00:05:00.000;1970/01/10 00:05:00.000;Variant 7;7;;;;;;;
905;TicketReady;System;1970/01/10 00:05:00.000;1970/01/10 00:05:00.000;Variant 7;7;;;;;;;
906;FirstContact;Monica;1970/01/02 14:38:00.000;1970/01/02 14:38:00.000;Variant 3;3;;;;;;Web;
906;MakeTicket;Monica;1970/01/02 14:38:00.000;1970/01/02 14:40:00.000;Variant 3;3;;;;;P;;6784
906;ArrangeSurvey;Monica;1970/01/02 14:40:00.000;1970/01/02 14:45:00.000;Variant 3;3;;;;;;;
906;InformClientSurvey;System;1970/01/02 14:45:00.000;1970/01/02 14:45:00.000;Variant 3;3;;;;;;;
906;Survey;Jacky;1970/01/13 11:00:00.000;1970/01/13 11:41:00.000;Variant 3;3;120;1;true;;;;
906;ImmediateRepair;Jacky;1970/01/13 11:41:00.000;1970/01/13 13:29:00.000;Variant 3;3;;;;;;;
906;RepairReady;System;1970/01/13 13:29:00.000;1970/01/13 13:29:00.000;Variant 3;3;;;;true;;;
906;SendTicketToFinAdmin;System;1970/01/13 14:43:00.000;1970/01/13 14:43:00.000;Variant 3;3;;;;;;;
906;ReadyInformClient;System;1970/01/13 15:57:00.000;1970/01/13 15:57:00.000;Variant 3;3;;;;true;;;
906;TicketReady;System;1970/01/13 15:57:00.000;1970/01/13 15:57:00.000;Variant 3;3;;;;;;;
907;FirstContact;Monica;1970/01/02 11:36:00.000;1970/01/02 11:36:00.000;Variant 2;2;;;;;;Phone;
907;MakeTicket;Monica;1970/01/02 11:36:00.000;1970/01/02 11:38:00.000;Variant 2;2;;;;;E;;964
907;ArrangeSurvey;Monica;1970/01/02 11:38:00.000;1970/01/02 11:40:00.000;Variant 2;2;;;;;;;
907;InformClientSurvey;System;1970/01/02 11:40:00.000;1970/01/02 11:40:00.000;Variant 2;2;;;;;;;
907;Survey;Paul;1970/01/03 13:28:00.000;1970/01/03 14:14:00.000;Variant 2;2;220;2;true;;;;
907;InternRepair;Edd;1970/01/04 09:29:00.000;1970/01/04 12:47:00.000;Variant 2;2;;;;;;;
907;RepairReady;System;1970/01/04 12:47:00.000;1970/01/04 12:47:00.000;Variant 2;2;;;;true;;;
907;SendTicketToFinAdmin;System;1970/01/04 14:42:00.000;1970/01/04 14:42:00.000;Variant 2;2;;;;;;;
907;ReadyInformClient;System;1970/01/04 18:31:00.000;1970/01/04 18:31:00.000;Variant 2;2;;;;true;;;
907;TicketReady;System;1970/01/04 18:31:00.000;1970/01/04 18:31:00.000;Variant 2;2;;;;;;;
908;FirstContact;Dian;1970/01/01 15:33:00.000;1970/01/01 15:33:00.000;Variant 2;2;;;;;;Phone;
908;MakeTicket;Dian;1970/01/01 15:33:00.000;1970/01/01 15:36:00.000;Variant 2;2;;;;;E;;8604
908;ArrangeSurvey;Dian;1970/01/01 15:36:00.000;1970/01/01 15:40:00.000;Variant 2;2;;;;;;;
908;InformClientSurvey;System;1970/01/01 15:40:00.000;1970/01/01 15:40:00.000;Variant 2;2;;;;;;;
908;Survey;Cindy;1970/01/01 23:42:00.000;1970/01/02 00:30:00.000;Variant 2;2;220;2;true;;;;
908;InternRepair;Edd;1970/01/02 04:19:00.000;1970/01/02 07:37:00.000;Variant 2;2;;;;;;;
908;RepairReady;System;1970/01/02 07:37:00.000;1970/01/02 07:37:00.000;Variant 2;2;;;;true;;;
908;SendTicketToFinAdmin;System;1970/01/02 11:00:00.000;1970/01/02 11:00:00.000;Variant 2;2;;;;;;;
908;ReadyInformClient;System;1970/01/02 12:37:00.000;1970/01/02 12:37:00.000;Variant 2;2;;;;true;;;
908;TicketReady;System;1970/01/02 12:37:00.000;1970/01/02 12:37:00.000;Variant 2;2;;;;;;;
909;FirstContact;Dian;1970/01/01 12:43:00.000;1970/01/01 12:43:00.000;Variant 1;1;;;;;;Letter;
909;MakeTicket;Dian;1970/01/01 12:43:00.000;1970/01/01 12:47:00.000;Variant 1;1;;;;;E;;8412
909;ArrangeSurvey;Dian;1970/01/01 12:47:00.000;1970/01/01 12:49:00.000;Variant 1;1;;;;;;;
909;InformClientSurvey;System;1970/01/01 12:49:00.000;1970/01/01 12:49:00.000;Variant 1;1;;;;;;;
909;Survey;Paul;1970/01/01 13:18:00.000;1970/01/01 14:18:00.000;Variant 1;1;240;1;true;;;;
909;InternRepair;Edd;1970/01/01 14:55:00.000;1970/01/01 18:31:00.000;Variant 1;1;;;;;;;
909;RepairReady;System;1970/01/01 18:31:00.000;1970/01/01 18:31:00.000;Variant 1;1;;;;true;;;
909;ReadyInformClient;System;1970/01/01 20:17:00.000;1970/01/01 20:17:00.000;Variant 1;1;;;;true;;;
909;SendTicketToFinAdmin;System;1970/01/01 21:28:00.000;1970/01/01 21:28:00.000;Variant 1;1;;;;;;;
909;TicketReady;System;1970/01/01 21:28:00.000;1970/01/01 21:28:00.000;Variant 1;1;;;;;;;
91;FirstContact;Dian;1970/01/02 13:24:00.000;1970/01/02 13:24:00.000;Variant 2;2;;;;;;Personal;
91;MakeTicket;Dian;1970/01/02 13:24:00.000;1970/01/02 13:32:00.000;Variant 2;2;;;;;E;;3291
91;ArrangeSurvey;Dian;1970/01/02 13:32:00.000;1970/01/02 13:36:00.000;Variant 2;2;;;;;;;
91;InformClientSurvey;System;1970/01/02 13:36:00.000;1970/01/02 13:36:00.000;Variant 2;2;;;;;;;
91;Survey;Edd;1970/01/03 14:02:00.000;1970/01/03 14:51:00.000;Variant 2;2;240;1;true;;;;
91;InternRepair;John;1970/01/04 11:30:00.000;1970/01/04 15:54:00.000;Variant 2;2;;;;;;;
91;RepairReady;System;1970/01/04 15:54:00.000;1970/01/04 15:54:00.000;Variant 2;2;;;;true;;;
91;SendTicketToFinAdmin;System;1970/01/04 19:30:00.000;1970/01/04 19:30:00.000;Variant 2;2;;;;;;;
91;ReadyInformClient;System;1970/01/04 19:31:00.000;1970/01/04 19:31:00.000;Variant 2;2;;;;true;;;
91;TicketReady;System;1970/01/04 19:31:00.000;1970/01/04 19:31:00.000;Variant 2;2;;;;;;;
910;FirstContact;Monica;1970/01/06 18:46:00.000;1970/01/06 18:46:00.000;Variant 9;9;;;;;;Letter;
910;MakeTicket;Monica;1970/01/06 18:46:00.000;1970/01/06 18:50:00.000;Variant 9;9;;;;;E;;6474
910;ArrangeSurvey;Dian;1970/01/06 18:50:00.000;1970/01/06 21:15:00.000;Variant 9;9;;;;;;;
910;InformClientSurvey;System;1970/01/06 21:15:00.000;1970/01/06 21:15:00.000;Variant 9;9;;;;;;;
910;Survey;Cindy;1970/01/13 04:37:00.000;1970/01/13 05:14:00.000;Variant 9;9;240;1;true;;;;
910;InternRepair;Edd;1970/01/17 19:33:00.000;1970/01/17 23:09:00.000;Variant 9;9;;;;;;;
910;InternRepair;John;1970/01/18 14:30:00.000;1970/01/18 18:54:00.000;Variant 9;9;;;;;;;
910;RepairReady;System;1970/01/18 18:54:00.000;1970/01/18 18:54:00.000;Variant 9;9;;;;true;;;
910;ReadyInformClient;System;1970/01/18 19:11:00.000;1970/01/18 19:11:00.000;Variant 9;9;;;;true;;;
910;SendTicketToFinAdmin;System;1970/01/18 19:36:00.000;1970/01/18 19:36:00.000;Variant 9;9;;;;;;;
910;TicketReady;System;1970/01/18 19:36:00.000;1970/01/18 19:36:00.000;Variant 9;9;;;;;;;
911;FirstContact;Monica;1970/01/02 14:32:00.000;1970/01/02 14:32:00.000;Variant 2;2;;;;;;Web;
911;MakeTicket;Monica;1970/01/02 14:32:00.000;1970/01/02 14:34:00.000;Variant 2;2;;;;;E;;6774
911;ArrangeSurvey;Monica;1970/01/02 14:34:00.000;1970/01/02 14:38:00.000;Variant 2;2;;;;;;;
911;InformClientSurvey;System;1970/01/02 14:38:00.000;1970/01/02 14:38:00.000;Variant 2;2;;;;;;;
911;Survey;Paul;1970/01/04 23:13:00.000;1970/01/05 00:10:00.000;Variant 2;2;240;1;true;;;;
911;InternRepair;Paul;1970/01/05 03:50:00.000;1970/01/05 07:50:00.000;Variant 2;2;;;;;;;
911;RepairReady;System;1970/01/05 07:50:00.000;1970/01/05 07:50:00.000;Variant 2;2;;;;true;;;
911;SendTicketToFinAdmin;System;1970/01/05 09:12:00.000;1970/01/05 09:12:00.000;Variant 2;2;;;;;;;
911;ReadyInformClient;System;1970/01/05 11:38:00.000;1970/01/05 11:38:00.000;Variant 2;2;;;;true;;;
911;TicketReady;System;1970/01/05 11:38:00.000;1970/01/05 11:38:00.000;Variant 2;2;;;;;;;
912;FirstContact;Dian;1970/01/06 08:17:00.000;1970/01/06 08:17:00.000;Variant 8;8;;;;;;Personal;
912;MakeTicket;Dian;1970/01/06 08:17:00.000;1970/01/06 08:26:00.000;Variant 8;8;;;;;P;;7677
912;ArrangeSurvey;Dian;1970/01/06 08:26:00.000;1970/01/06 08:28:00.000;Variant 8;8;;;;;;;
912;InformClientSurvey;System;1970/01/06 08:28:00.000;1970/01/06 08:28:00.000;Variant 8;8;;;;;;;
912;Survey;Barbara;1970/01/09 05:31:00.000;1970/01/09 06:15:00.000;Variant 8;8;120;3;true;;;;
912;ImmediateRepair;Barbara;1970/01/09 06:15:00.000;1970/01/09 08:27:00.000;Variant 8;8;;;;;;;
912;ExternRepair;FixIt;1970/01/09 08:27:00.000;1970/01/09 08:27:00.000;Variant 8;8;;;;;;;
912;RepairReady;System;1970/01/09 10:39:00.000;1970/01/09 10:39:00.000;Variant 8;8;;;;true;;;
912;ReadyInformClient;System;1970/01/09 11:06:00.000;1970/01/09 11:06:00.000;Variant 8;8;;;;true;;;
912;SendTicketToFinAdmin;System;1970/01/09 17:46:00.000;1970/01/09 17:46:00.000;Variant 8;8;;;;;;;
912;TicketReady;System;1970/01/09 17:46:00.000;1970/01/09 17:46:00.000;Variant 8;8;;;;;;;
913;FirstContact;Dian;1970/01/02 01:56:00.000;1970/01/02 01:56:00.000;Variant 3;3;;;;;;Web;
913;MakeTicket;Dian;1970/01/02 01:56:00.000;1970/01/02 02:01:00.000;Variant 3;3;;;;;P;;3601
913;ArrangeSurvey;Dian;1970/01/02 02:01:00.000;1970/01/02 02:03:00.000;Variant 3;3;;;;;;;
913;InformClientSurvey;System;1970/01/02 02:03:00.000;1970/01/02 02:03:00.000;Variant 3;3;;;;;;;
913;Survey;Anne;1970/01/03 10:20:00.000;1970/01/03 10:54:00.000;Variant 3;3;120;3;true;;;;
913;ImmediateRepair;Anne;1970/01/03 10:54:00.000;1970/01/03 13:06:00.000;Variant 3;3;;;;;;;
913;RepairReady;System;1970/01/03 13:06:00.000;1970/01/03 13:06:00.000;Variant 3;3;;;;true;;;
913;SendTicketToFinAdmin;System;1970/01/03 15:29:00.000;1970/01/03 15:29:00.000;Variant 3;3;;;;;;;
913;ReadyInformClient;System;1970/01/03 15:56:00.000;1970/01/03 15:56:00.000;Variant 3;3;;;;true;;;
913;TicketReady;System;1970/01/03 15:56:00.000;1970/01/03 15:56:00.000;Variant 3;3;;;;;;;
914;FirstContact;Monica;1970/01/04 15:30:00.000;1970/01/04 15:30:00.000;Variant 2;2;;;;;;Phone;
914;MakeTicket;Monica;1970/01/04 15:30:00.000;1970/01/04 15:34:00.000;Variant 2;2;;;;;E;;9943
914;ArrangeSurvey;Monica;1970/01/04 15:34:00.000;1970/01/04 15:37:00.000;Variant 2;2;;;;;;;
914;InformClientSurvey;System;1970/01/04 15:37:00.000;1970/01/04 15:37:00.000;Variant 2;2;;;;;;;
914;Survey;Edd;1970/01/08 14:48:00.000;1970/01/08 15:03:00.000;Variant 2;2;240;1;true;;;;
914;InternRepair;John;1970/01/18 22:34:00.000;1970/01/19 02:34:00.000;Variant 2;2;;;;;;;
914;RepairReady;System;1970/01/19 02:34:00.000;1970/01/19 02:34:00.000;Variant 2;2;;;;true;;;
914;SendTicketToFinAdmin;System;1970/01/19 05:07:00.000;1970/01/19 05:07:00.000;Variant 2;2;;;;;;;
914;ReadyInformClient;System;1970/01/19 08:28:00.000;1970/01/19 08:28:00.000;Variant 2;2;;;;true;;;
914;TicketReady;System;1970/01/19 08:28:00.000;1970/01/19 08:28:00.000;Variant 2;2;;;;;;;
915;FirstContact;Monica;1970/01/05 20:01:00.000;1970/01/05 20:01:00.000;Variant 1;1;;;;;;Web;
915;MakeTicket;Monica;1970/01/05 20:01:00.000;1970/01/05 20:05:00.000;Variant 1;1;;;;;E;;3618
915;ArrangeSurvey;Monica;1970/01/05 20:05:00.000;1970/01/06 01:01:00.000;Variant 1;1;;;;;;;
915;InformClientSurvey;System;1970/01/06 01:01:00.000;1970/01/06 01:01:00.000;Variant 1;1;;;;;;;
915;Survey;John;1970/01/08 22:25:00.000;1970/01/08 23:11:00.000;Variant 1;1;240;1;true;;;;
915;InternRepair;Paul;1970/01/11 14:40:00.000;1970/01/11 19:04:00.000;Variant 1;1;;;;;;;
915;RepairReady;System;1970/01/11 19:04:00.000;1970/01/11 19:04:00.000;Variant 1;1;;;;true;;;
915;ReadyInformClient;System;1970/01/11 22:35:00.000;1970/01/11 22:35:00.000;Variant 1;1;;;;true;;;
915;SendTicketToFinAdmin;System;1970/01/11 22:46:00.000;1970/01/11 22:46:00.000;Variant 1;1;;;;;;;
915;TicketReady;System;1970/01/11 22:46:00.000;1970/01/11 22:46:00.000;Variant 1;1;;;;;;;
916;FirstContact;Dian;1970/01/01 17:17:00.000;1970/01/01 17:17:00.000;Variant 4;4;;;;;;Web;
916;MakeTicket;Dian;1970/01/01 17:17:00.000;1970/01/01 17:19:00.000;Variant 4;4;;;;;P;;7002
916;ArrangeSurvey;Dian;1970/01/01 17:19:00.000;1970/01/01 17:21:00.000;Variant 4;4;;;;;;;
916;InformClientSurvey;System;1970/01/01 17:21:00.000;1970/01/01 17:21:00.000;Variant 4;4;;;;;;;
916;Survey;Anne;1970/01/04 02:29:00.000;1970/01/04 03:15:00.000;Variant 4;4;120;1;true;;;;
916;ImmediateRepair;Anne;1970/01/04 03:15:00.000;1970/01/04 05:03:00.000;Variant 4;4;;;;;;;
916;RepairReady;System;1970/01/04 05:03:00.000;1970/01/04 05:03:00.000;Variant 4;4;;;;true;;;
916;ReadyInformClient;System;1970/01/04 07:16:00.000;1970/01/04 07:16:00.000;Variant 4;4;;;;true;;;
916;SendTicketToFinAdmin;System;1970/01/04 12:28:00.000;1970/01/04 12:28:00.000;Variant 4;4;;;;;;;
916;TicketReady;System;1970/01/04 12:28:00.000;1970/01/04 12:28:00.000;Variant 4;4;;;;;;;
917;FirstContact;Dian;1970/01/01 11:10:00.000;1970/01/01 11:10:00.000;Variant 2;2;;;;;;Phone;
917;MakeTicket;Dian;1970/01/01 11:10:00.000;1970/01/01 11:13:00.000;Variant 2;2;;;;;E;;9762
917;ArrangeSurvey;Dian;1970/01/01 11:13:00.000;1970/01/01 11:18:00.000;Variant 2;2;;;;;;;
917;InformClientSurvey;System;1970/01/01 11:18:00.000;1970/01/01 11:18:00.000;Variant 2;2;;;;;;;
917;Survey;Paul;1970/01/01 12:35:00.000;1970/01/01 12:52:00.000;Variant 2;2;240;1;true;;;;
917;InternRepair;Paul;1970/01/01 15:40:00.000;1970/01/01 20:04:00.000;Variant 2;2;;;;;;;
917;RepairReady;System;1970/01/01 20:04:00.000;1970/01/01 20:04:00.000;Variant 2;2;;;;true;;;
917;SendTicketToFinAdmin;System;1970/01/01 21:29:00.000;1970/01/01 21:29:00.000;Variant 2;2;;;;;;;
917;ReadyInformClient;System;1970/01/02 03:38:00.000;1970/01/02 03:38:00.000;Variant 2;2;;;;true;;;
917;TicketReady;System;1970/01/02 03:38:00.000;1970/01/02 03:38:00.000;Variant 2;2;;;;;;;
918;FirstContact;Monica;1970/01/07 08:52:00.000;1970/01/07 08:52:00.000;Variant 5;5;;;;;;Web;
918;InformClientWrongPlace;Monica;1970/01/07 08:52:00.000;1970/01/07 08:52:00.000;Variant 5;5;;;;;;;
919;FirstContact;Dian;1970/01/07 11:26:00.000;1970/01/07 11:26:00.000;Variant 1;1;;;;;;Phone;
919;MakeTicket;Dian;1970/01/07 11:26:00.000;1970/01/07 11:32:00.000;Variant 1;1;;;;;P;;8447
919;ArrangeSurvey;Dian;1970/01/07 11:32:00.000;1970/01/07 11:36:00.000;Variant 1;1;;;;;;;
919;InformClientSurvey;System;1970/01/07 11:36:00.000;1970/01/07 11:36:00.000;Variant 1;1;;;;;;;
919;Survey;Barbara;1970/01/13 23:23:00.000;1970/01/14 00:18:00.000;Variant 1;1;240;2;true;;;;
919;InternRepair;Anne;1970/01/14 01:41:00.000;1970/01/14 05:17:00.000;Variant 1;1;;;;;;;
919;RepairReady;System;1970/01/14 05:17:00.000;1970/01/14 05:17:00.000;Variant 1;1;;;;true;;;
919;ReadyInformClient;System;1970/01/14 08:03:00.000;1970/01/14 08:03:00.000;Variant 1;1;;;;true;;;
919;SendTicketToFinAdmin;System;1970/01/14 12:20:00.000;1970/01/14 12:20:00.000;Variant 1;1;;;;;;;
919;TicketReady;System;1970/01/14 12:20:00.000;1970/01/14 12:20:00.000;Variant 1;1;;;;;;;
92;FirstContact;Monica;1970/01/01 01:34:00.000;1970/01/01 01:34:00.000;Variant 4;4;;;;;;Letter;
92;MakeTicket;Monica;1970/01/01 01:34:00.000;1970/01/01 01:37:00.000;Variant 4;4;;;;;P;;6064
92;ArrangeSurvey;Monica;1970/01/01 01:37:00.000;1970/01/01 01:39:00.000;Variant 4;4;;;;;;;
92;InformClientSurvey;System;1970/01/01 01:39:00.000;1970/01/01 01:39:00.000;Variant 4;4;;;;;;;
92;Survey;Anne;1970/01/01 01:39:00.000;1970/01/01 02:20:00.000;Variant 4;4;120;3;true;;;;
92;ImmediateRepair;Anne;1970/01/01 02:20:00.000;1970/01/01 04:32:00.000;Variant 4;4;;;;;;;
92;RepairReady;System;1970/01/01 04:32:00.000;1970/01/01 04:32:00.000;Variant 4;4;;;;true;;;
92;ReadyInformClient;System;1970/01/01 08:34:00.000;1970/01/01 08:34:00.000;Variant 4;4;;;;true;;;
92;SendTicketToFinAdmin;System;1970/01/01 08:52:00.000;1970/01/01 08:52:00.000;Variant 4;4;;;;;;;
92;TicketReady;System;1970/01/01 08:52:00.000;1970/01/01 08:52:00.000;Variant 4;4;;;;;;;
920;FirstContact;Monica;1970/01/03 00:25:00.000;1970/01/03 00:25:00.000;Variant 2;2;;;;;;Letter;
920;MakeTicket;Monica;1970/01/03 00:25:00.000;1970/01/03 00:31:00.000;Variant 2;2;;;;;E;;1921
920;ArrangeSurvey;Monica;1970/01/03 00:31:00.000;1970/01/03 00:36:00.000;Variant 2;2;;;;;;;
920;InformClientSurvey;System;1970/01/03 00:36:00.000;1970/01/03 00:36:00.000;Variant 2;2;;;;;;;
920;Survey;Cindy;1970/01/09 13:35:00.000;1970/01/09 14:28:00.000;Variant 2;2;240;1;true;;;;
920;InternRepair;Paul;1970/01/10 16:27:00.000;1970/01/10 20:03:00.000;Variant 2;2;;;;;;;
920;RepairReady;System;1970/01/10 20:03:00.000;1970/01/10 20:03:00.000;Variant 2;2;;;;true;;;
920;SendTicketToFinAdmin;System;1970/01/10 20:52:00.000;1970/01/10 20:52:00.000;Variant 2;2;;;;;;;
920;ReadyInformClient;System;1970/01/10 21:04:00.000;1970/01/10 21:04:00.000;Variant 2;2;;;;true;;;
920;TicketReady;System;1970/01/10 21:04:00.000;1970/01/10 21:04:00.000;Variant 2;2;;;;;;;
921;FirstContact;Dian;1970/01/02 04:52:00.000;1970/01/02 04:52:00.000;Variant 6;6;;;;;;Letter;
921;MakeTicket;Dian;1970/01/02 04:52:00.000;1970/01/02 05:02:00.000;Variant 6;6;;;;;B;;3353
921;ArrangeSurvey;Dian;1970/01/02 05:02:00.000;1970/01/02 05:07:00.000;Variant 6;6;;;;;;;
921;InformClientSurvey;System;1970/01/02 05:07:00.000;1970/01/02 05:07:00.000;Variant 6;6;;;;;;;
921;Survey;Lex;1970/01/02 05:07:00.000;1970/01/02 05:41:00.000;Variant 6;6;480;4;false;;;;
921;ExternRepair;DoIt;1970/01/02 05:41:00.000;1970/01/02 05:41:00.000;Variant 6;6;;;;;;;
921;RepairReady;System;1970/01/02 13:41:00.000;1970/01/02 13:41:00.000;Variant 6;6;;;;true;;;
921;SendTicketToFinAdmin;System;1970/01/02 18:26:00.000;1970/01/02 18:26:00.000;Variant 6;6;;;;;;;
921;ReadyInformClient;System;1970/01/02 19:14:00.000;1970/01/02 19:14:00.000;Variant 6;6;;;;true;;;
921;TicketReady;System;1970/01/02 19:14:00.000;1970/01/02 19:14:00.000;Variant 6;6;;;;;;;
922;FirstContact;Monica;1970/01/01 19:48:00.000;1970/01/01 19:48:00.000;Variant 1;1;;;;;;Phone;
922;MakeTicket;Monica;1970/01/01 19:48:00.000;1970/01/01 19:52:00.000;Variant 1;1;;;;;E;;7743
922;ArrangeSurvey;Monica;1970/01/01 19:52:00.000;1970/01/01 19:57:00.000;Variant 1;1;;;;;;;
922;InformClientSurvey;System;1970/01/01 19:57:00.000;1970/01/01 19:57:00.000;Variant 1;1;;;;;;;
922;Survey;Paul;1970/01/04 13:53:00.000;1970/01/04 14:43:00.000;Variant 1;1;220;2;true;;;;
922;InternRepair;Paul;1970/01/04 15:33:00.000;1970/01/04 19:13:00.000;Variant 1;1;;;;;;;
922;RepairReady;System;1970/01/04 19:13:00.000;1970/01/04 19:13:00.000;Variant 1;1;;;;true;;;
922;ReadyInformClient;System;1970/01/04 19:45:00.000;1970/01/04 19:45:00.000;Variant 1;1;;;;true;;;
922;SendTicketToFinAdmin;System;1970/01/05 00:39:00.000;1970/01/05 00:39:00.000;Variant 1;1;;;;;;;
922;TicketReady;System;1970/01/05 00:39:00.000;1970/01/05 00:39:00.000;Variant 1;1;;;;;;;
923;FirstContact;Monica;1970/01/03 09:28:00.000;1970/01/03 09:28:00.000;Variant 12;12;;;;;;Personal;
923;MakeTicket;Monica;1970/01/03 09:28:00.000;1970/01/03 09:31:00.000;Variant 12;12;;;;;B;;189
923;ArrangeSurvey;Monica;1970/01/03 09:31:00.000;1970/01/03 09:34:00.000;Variant 12;12;;;;;;;
923;InformClientSurvey;System;1970/01/03 09:34:00.000;1970/01/03 09:34:00.000;Variant 12;12;;;;;;;
923;Survey;Nick;1970/01/03 09:34:00.000;1970/01/03 10:01:00.000;Variant 12;12;240;2;true;;;;
923;InternRepair;Nick;1970/01/03 10:01:00.000;1970/01/03 14:49:00.000;Variant 12;12;;;;;;;
923;ExternRepair;DoIt;1970/01/03 14:49:00.000;1970/01/03 14:49:00.000;Variant 12;12;;;;;;;
923;RepairReady;System;1970/01/03 19:13:00.000;1970/01/03 19:13:00.000;Variant 12;12;;;;true;;;
923;ReadyInformClient;System;1970/01/03 20:45:00.000;1970/01/03 20:45:00.000;Variant 12;12;;;;true;;;
923;SendTicketToFinAdmin;System;1970/01/03 22:47:00.000;1970/01/03 22:47:00.000;Variant 12;12;;;;;;;
923;TicketReady;System;1970/01/03 22:47:00.000;1970/01/03 22:47:00.000;Variant 12;12;;;;;;;
924;FirstContact;Dian;1970/01/07 04:19:00.000;1970/01/07 04:19:00.000;Variant 4;4;;;;;;Web;
924;MakeTicket;Dian;1970/01/07 04:19:00.000;1970/01/07 04:24:00.000;Variant 4;4;;;;;P;;1569
924;ArrangeSurvey;Monica;1970/01/07 04:24:00.000;1970/01/07 06:52:00.000;Variant 4;4;;;;;;;
924;InformClientSurvey;System;1970/01/07 06:52:00.000;1970/01/07 06:52:00.000;Variant 4;4;;;;;;;
924;Survey;Jacky;1970/01/11 14:15:00.000;1970/01/11 15:07:00.000;Variant 4;4;120;1;true;;;;
924;ImmediateRepair;Jacky;1970/01/11 15:07:00.000;1970/01/11 17:07:00.000;Variant 4;4;;;;;;;
924;RepairReady;System;1970/01/11 17:07:00.000;1970/01/11 17:07:00.000;Variant 4;4;;;;true;;;
924;ReadyInformClient;System;1970/01/11 20:07:00.000;1970/01/11 20:07:00.000;Variant 4;4;;;;true;;;
924;SendTicketToFinAdmin;System;1970/01/11 20:46:00.000;1970/01/11 20:46:00.000;Variant 4;4;;;;;;;
924;TicketReady;System;1970/01/11 20:46:00.000;1970/01/11 20:46:00.000;Variant 4;4;;;;;;;
925;FirstContact;Monica;1970/01/05 01:20:00.000;1970/01/05 01:20:00.000;Variant 1;1;;;;;;Personal;
925;MakeTicket;Monica;1970/01/05 01:20:00.000;1970/01/05 01:24:00.000;Variant 1;1;;;;;E;;185
925;ArrangeSurvey;Monica;1970/01/05 01:24:00.000;1970/01/05 01:29:00.000;Variant 1;1;;;;;;;
925;InformClientSurvey;System;1970/01/05 01:29:00.000;1970/01/05 01:29:00.000;Variant 1;1;;;;;;;
925;Survey;Edd;1970/01/06 10:15:00.000;1970/01/06 10:44:00.000;Variant 1;1;220;2;true;;;;
925;InternRepair;Edd;1970/01/07 03:18:00.000;1970/01/07 07:20:00.000;Variant 1;1;;;;;;;
925;RepairReady;System;1970/01/07 07:20:00.000;1970/01/07 07:20:00.000;Variant 1;1;;;;true;;;
925;ReadyInformClient;System;1970/01/07 09:28:00.000;1970/01/07 09:28:00.000;Variant 1;1;;;;true;;;
925;SendTicketToFinAdmin;System;1970/01/07 14:16:00.000;1970/01/07 14:16:00.000;Variant 1;1;;;;;;;
925;TicketReady;System;1970/01/07 14:16:00.000;1970/01/07 14:16:00.000;Variant 1;1;;;;;;;
926;FirstContact;Dian;1970/01/06 02:33:00.000;1970/01/06 02:33:00.000;Variant 3;3;;;;;;Web;
926;MakeTicket;Dian;1970/01/06 02:33:00.000;1970/01/06 02:39:00.000;Variant 3;3;;;;;P;;8257
926;ArrangeSurvey;Dian;1970/01/06 02:39:00.000;1970/01/06 02:41:00.000;Variant 3;3;;;;;;;
