Case ID;Resource;Activity;Start Timestamp;Complete Timestamp;Variant;Variant index;EstimatedRepairTime;RepairCode;RepairInternally;RepairOK;RepairType;contact;objectKey
872;FixIt;ExternRepair;1970/01/03 03:25:00.000;1970/01/03 03:25:00.000;Variant 8;8;;;;;;;
872;System;RepairReady;1970/01/03 06:01:00.000;1970/01/03 06:01:00.000;Variant 8;8;;;;true;;;
872;System;ReadyInformClient;1970/01/03 07:47:00.000;1970/01/03 07:47:00.000;Variant 8;8;;;;true;;;
872;System;SendTicketToFinAdmin;1970/01/03 08:48:00.000;1970/01/03 08:48:00.000;Variant 8;8;;;;;;;
872;System;TicketReady;1970/01/03 08:48:00.000;1970/01/03 08:48:00.000;Variant 8;8;;;;;;;
873;Monica;FirstContact;1970/01/04 02:57:00.000;1970/01/04 02:57:00.000;Variant 4;4;;;;;;Web;
873;Monica;MakeTicket;1970/01/04 02:57:00.000;1970/01/04 02:59:00.000;Variant 4;4;;;;;P;;1144
873;Monica;ArrangeSurvey;1970/01/04 02:59:00.000;1970/01/04 03:02:00.000;Variant 4;4;;;;;;;
873;System;InformClientSurvey;1970/01/04 03:02:00.000;1970/01/04 03:02:00.000;Variant 4;4;;;;;;;
873;Anne;Survey;1970/01/04 13:18:00.000;1970/01/04 13:54:00.000;Variant 4;4;120;1;true;;;;
873;Anne;ImmediateRepair;1970/01/04 13:54:00.000;1970/01/04 15:54:00.000;Variant 4;4;;;;;;;
873;System;RepairReady;1970/01/04 15:54:00.000;1970/01/04 15:54:00.000;Variant 4;4;;;;true;;;
873;System;ReadyInformClient;1970/01/04 17:54:00.000;1970/01/04 17:54:00.000;Variant 4;4;;;;true;;;
873;System;SendTicketToFinAdmin;1970/01/04 23:25:00.000;1970/01/04 23:25:00.000;Variant 4;4;;;;;;;
873;System;TicketReady;1970/01/04 23:25:00.000;1970/01/04 23:25:00.000;Variant 4;4;;;;;;;
874;Dian;FirstContact;1970/01/07 10:49:00.000;1970/01/07 10:49:00.000;Variant 2;2;;;;;;Web;
874;Dian;MakeTicket;1970/01/07 10:49:00.000;1970/01/07 10:54:00.000;Variant 2;2;;;;;E;;6791
874;Dian;ArrangeSurvey;1970/01/07 10:54:00.000;1970/01/07 16:50:00.000;Variant 2;2;;;;;;;
874;System;InformClientSurvey;1970/01/07 16:50:00.000;1970/01/07 16:50:00.000;Variant 2;2;;;;;;;
874;Edd;Survey;1970/01/11 00:50:00.000;1970/01/11 01:50:00.000;Variant 2;2;240;1;true;;;;
874;Edd;InternRepair;1970/01/11 10:36:00.000;1970/01/11 14:36:00.000;Variant 2;2;;;;;;;
874;System;RepairReady;1970/01/11 14:36:00.000;1970/01/11 14:36:00.000;Variant 2;2;;;;true;;;
874;System;SendTicketToFinAdmin;1970/01/11 17:02:00.000;1970/01/11 17:02:00.000;Variant 2;2;;;;;;;
874;System;ReadyInformClient;1970/01/11 18:54:00.000;1970/01/11 18:54:00.000;Variant 2;2;;;;true;;;
874;System;TicketReady;1970/01/11 18:54:00.000;1970/01/11 18:54:00.000;Variant 2;2;;;;;;;
875;Monica;FirstContact;1970/01/04 19:11:00.000;1970/01/04 19:11:00.000;Variant 3;3;;;;;;Personal;
875;Monica;MakeTicket;1970/01/04 19:11:00.000;1970/01/04 19:14:00.000;Variant 3;3;;;;;P;;6996
875;Monica;ArrangeSurvey;1970/01/04 19:14:00.000;1970/01/04 19:19:00.000;Variant 3;3;;;;;;;
875;System;InformClientSurvey;1970/01/04 19:19:00.000;1970/01/04 19:19:00.000;Variant 3;3;;;;;;;
875;Anne;Survey;1970/01/12 15:05:00.000;1970/01/12 15:51:00.000;Variant 3;3;120;1;true;;;;
875;Anne;ImmediateRepair;1970/01/12 15:51:00.000;1970/01/12 17:51:00.000;Variant 3;3;;;;;;;
875;System;RepairReady;1970/01/12 17:51:00.000;1970/01/12 17:51:00.000;Variant 3;3;;;;true;;;
875;System;SendTicketToFinAdmin;1970/01/12 21:34:00.000;1970/01/12 21:34:00.000;Variant 3;3;;;;;;;
875;System;ReadyInformClient;1970/01/12 23:39:00.000;1970/01/12 23:39:00.000;Variant 3;3;;;;true;;;
875;System;TicketReady;1970/01/12 23:39:00.000;1970/01/12 23:39:00.000;Variant 3;3;;;;;;;
876;Monica;FirstContact;1970/01/03 09:42:00.000;1970/01/03 09:42:00.000;Variant 3;3;;;;;;Web;
876;Monica;MakeTicket;1970/01/03 09:42:00.000;1970/01/03 09:44:00.000;Variant 3;3;;;;;P;;9157
876;Monica;ArrangeSurvey;1970/01/03 09:44:00.000;1970/01/03 09:47:00.000;Variant 3;3;;;;;;;
876;System;InformClientSurvey;1970/01/03 09:47:00.000;1970/01/03 09:47:00.000;Variant 3;3;;;;;;;
876;Jacky;Survey;1970/01/10 03:51:00.000;1970/01/10 04:38:00.000;Variant 3;3;120;1;true;;;;
876;Jacky;ImmediateRepair;1970/01/10 04:38:00.000;1970/01/10 06:50:00.000;Variant 3;3;;;;;;;
876;System;RepairReady;1970/01/10 06:50:00.000;1970/01/10 06:50:00.000;Variant 3;3;;;;true;;;
876;System;SendTicketToFinAdmin;1970/01/10 10:40:00.000;1970/01/10 10:40:00.000;Variant 3;3;;;;;;;
876;System;ReadyInformClient;1970/01/10 14:02:00.000;1970/01/10 14:02:00.000;Variant 3;3;;;;true;;;
876;System;TicketReady;1970/01/10 14:02:00.000;1970/01/10 14:02:00.000;Variant 3;3;;;;;;;
877;Monica;FirstContact;1970/01/01 13:17:00.000;1970/01/01 13:17:00.000;Variant 3;3;;;;;;Letter;
877;Monica;MakeTicket;1970/01/01 13:17:00.000;1970/01/01 13:22:00.000;Variant 3;3;;;;;P;;5958
877;Monica;ArrangeSurvey;1970/01/01 13:22:00.000;1970/01/01 13:25:00.000;Variant 3;3;;;;;;;
877;System;InformClientSurvey;1970/01/01 13:25:00.000;1970/01/01 13:25:00.000;Variant 3;3;;;;;;;
877;Barbara;Survey;1970/01/01 14:30:00.000;1970/01/01 15:03:00.000;Variant 3;3;120;1;true;;;;
877;Barbara;ImmediateRepair;1970/01/01 15:03:00.000;1970/01/01 17:15:00.000;Variant 3;3;;;;;;;
877;System;RepairReady;1970/01/01 17:15:00.000;1970/01/01 17:15:00.000;Variant 3;3;;;;true;;;
877;System;SendTicketToFinAdmin;1970/01/01 19:40:00.000;1970/01/01 19:40:00.000;Variant 3;3;;;;;;;
877;System;ReadyInformClient;1970/01/01 22:09:00.000;1970/01/01 22:09:00.000;Variant 3;3;;;;true;;;
877;System;TicketReady;1970/01/01 22:09:00.000;1970/01/01 22:09:00.000;Variant 3;3;;;;;;;
878;Monica;FirstContact;1970/01/03 16:50:00.000;1970/01/03 16:50:00.000;Variant 2;2;;;;;;Personal;
878;Monica;MakeTicket;1970/01/03 16:50:00.000;1970/01/03 16:56:00.000;Variant 2;2;;;;;B;;348
878;Monica;ArrangeSurvey;1970/01/03 16:56:00.000;1970/01/03 17:00:00.000;Variant 2;2;;;;;;;
878;System;InformClientSurvey;1970/01/03 17:00:00.000;1970/01/03 17:00:00.000;Variant 2;2;;;;;;;
878;Lex;Survey;1970/01/03 17:00:00.000;1970/01/03 17:39:00.000;Variant 2;2;160;3;true;;;;
878;Lex;InternRepair;1970/01/03 17:39:00.000;1970/01/03 20:03:00.000;Variant 2;2;;;;;;;
878;System;RepairReady;1970/01/03 20:03:00.000;1970/01/03 20:03:00.000;Variant 2;2;;;;true;;;
878;System;SendTicketToFinAdmin;1970/01/03 20:39:00.000;1970/01/03 20:39:00.000;Variant 2;2;;;;;;;
878;System;ReadyInformClient;1970/01/04 00:19:00.000;1970/01/04 00:19:00.000;Variant 2;2;;;;true;;;
878;System;TicketReady;1970/01/04 00:19:00.000;1970/01/04 00:19:00.000;Variant 2;2;;;;;;;
879;Monica;FirstContact;1970/01/06 04:18:00.000;1970/01/06 04:18:00.000;Variant 2;2;;;;;;Personal;
879;Monica;MakeTicket;1970/01/06 04:18:00.000;1970/01/06 04:22:00.000;Variant 2;2;;;;;E;;7254
879;Monica;ArrangeSurvey;1970/01/06 04:22:00.000;1970/01/06 04:24:00.000;Variant 2;2;;;;;;;
879;System;InformClientSurvey;1970/01/06 04:24:00.000;1970/01/06 04:24:00.000;Variant 2;2;;;;;;;
879;John;Survey;1970/01/09 09:16:00.000;1970/01/09 09:40:00.000;Variant 2;2;240;1;true;;;;
879;Cindy;InternRepair;1970/01/10 20:08:00.000;1970/01/11 00:08:00.000;Variant 2;2;;;;;;;
879;System;RepairReady;1970/01/11 00:08:00.000;1970/01/11 00:08:00.000;Variant 2;2;;;;true;;;
879;System;SendTicketToFinAdmin;1970/01/11 00:35:00.000;1970/01/11 00:35:00.000;Variant 2;2;;;;;;;
879;System;ReadyInformClient;1970/01/11 01:56:00.000;1970/01/11 01:56:00.000;Variant 2;2;;;;true;;;
879;System;TicketReady;1970/01/11 01:56:00.000;1970/01/11 01:56:00.000;Variant 2;2;;;;;;;
88;Monica;FirstContact;1970/01/07 12:56:00.000;1970/01/07 12:56:00.000;Variant 1;1;;;;;;Phone;
88;Monica;MakeTicket;1970/01/07 12:56:00.000;1970/01/07 13:01:00.000;Variant 1;1;;;;;B;;8471
88;Monica;ArrangeSurvey;1970/01/07 13:01:00.000;1970/01/07 13:06:00.000;Variant 1;1;;;;;;;
88;System;InformClientSurvey;1970/01/07 13:06:00.000;1970/01/07 13:06:00.000;Variant 1;1;;;;;;;
88;Nick;Survey;1970/01/07 13:06:00.000;1970/01/07 13:43:00.000;Variant 1;1;240;2;true;;;;
88;Nick;InternRepair;1970/01/07 13:43:00.000;1970/01/07 18:31:00.000;Variant 1;1;;;;;;;
88;System;RepairReady;1970/01/07 18:31:00.000;1970/01/07 18:31:00.000;Variant 1;1;;;;true;;;
88;System;ReadyInformClient;1970/01/07 18:55:00.000;1970/01/07 18:55:00.000;Variant 1;1;;;;true;;;
88;System;SendTicketToFinAdmin;1970/01/07 22:22:00.000;1970/01/07 22:22:00.000;Variant 1;1;;;;;;;
88;System;TicketReady;1970/01/07 22:22:00.000;1970/01/07 22:22:00.000;Variant 1;1;;;;;;;
880;Monica;FirstContact;1970/01/03 15:24:00.000;1970/01/03 15:24:00.000;Variant 8;8;;;;;;Phone;
880;Monica;MakeTicket;1970/01/03 15:24:00.000;1970/01/03 15:27:00.000;Variant 8;8;;;;;P;;2091
880;Monica;ArrangeSurvey;1970/01/03 15:27:00.000;1970/01/03 15:29:00.000;Variant 8;8;;;;;;;
880;System;InformClientSurvey;1970/01/03 15:29:00.000;1970/01/03 15:29:00.000;Variant 8;8;;;;;;;
880;Jacky;Survey;1970/01/09 10:04:00.000;1970/01/09 10:49:00.000;Variant 8;8;120;1;true;;;;
880;Jacky;ImmediateRepair;1970/01/09 10:49:00.000;1970/01/09 12:37:00.000;Variant 8;8;;;;;;;
880;DoIt;ExternRepair;1970/01/09 12:37:00.000;1970/01/09 12:37:00.000;Variant 8;8;;;;;;;
880;System;RepairReady;1970/01/09 14:37:00.000;1970/01/09 14:37:00.000;Variant 8;8;;;;true;;;
880;System;ReadyInformClient;1970/01/09 18:29:00.000;1970/01/09 18:29:00.000;Variant 8;8;;;;true;;;
880;System;SendTicketToFinAdmin;1970/01/09 20:59:00.000;1970/01/09 20:59:00.000;Variant 8;8;;;;;;;
880;System;TicketReady;1970/01/09 20:59:00.000;1970/01/09 20:59:00.000;Variant 8;8;;;;;;;
881;Monica;FirstContact;1970/01/07 09:23:00.000;1970/01/07 09:23:00.000;Variant 4;4;;;;;;Web;
881;Monica;MakeTicket;1970/01/07 09:23:00.000;1970/01/07 09:26:00.000;Variant 4;4;;;;;P;;513
881;Monica;ArrangeSurvey;1970/01/07 09:26:00.000;1970/01/07 09:30:00.000;Variant 4;4;;;;;;;
881;System;InformClientSurvey;1970/01/07 09:30:00.000;1970/01/07 09:30:00.000;Variant 4;4;;;;;;;
881;Anne;Survey;1970/01/08 02:54:00.000;1970/01/08 03:29:00.000;Variant 4;4;120;1;true;;;;
881;Anne;ImmediateRepair;1970/01/08 03:29:00.000;1970/01/08 05:17:00.000;Variant 4;4;;;;;;;
881;System;RepairReady;1970/01/08 05:17:00.000;1970/01/08 05:17:00.000;Variant 4;4;;;;true;;;
881;System;ReadyInformClient;1970/01/08 07:45:00.000;1970/01/08 07:45:00.000;Variant 4;4;;;;true;;;
881;System;SendTicketToFinAdmin;1970/01/08 09:11:00.000;1970/01/08 09:11:00.000;Variant 4;4;;;;;;;
881;System;TicketReady;1970/01/08 09:11:00.000;1970/01/08 09:11:00.000;Variant 4;4;;;;;;;
882;Dian;FirstContact;1970/01/06 23:37:00.000;1970/01/06 23:37:00.000;Variant 2;2;;;;;;Personal;
882;Dian;MakeTicket;1970/01/06 23:37:00.000;1970/01/06 23:46:00.000;Variant 2;2;;;;;E;;990
882;Dian;ArrangeSurvey;1970/01/06 23:46:00.000;1970/01/06 23:50:00.000;Variant 2;2;;;;;;;
882;System;InformClientSurvey;1970/01/06 23:50:00.000;1970/01/06 23:50:00.000;Variant 2;2;;;;;;;
882;John;Survey;1970/01/11 13:07:00.000;1970/01/11 13:41:00.000;Variant 2;2;240;1;true;;;;
882;Edd;InternRepair;1970/01/12 02:52:00.000;1970/01/12 07:16:00.000;Variant 2;2;;;;;;;
882;System;RepairReady;1970/01/12 07:16:00.000;1970/01/12 07:16:00.000;Variant 2;2;;;;true;;;
882;System;SendTicketToFinAdmin;1970/01/12 09:36:00.000;1970/01/12 09:36:00.000;Variant 2;2;;;;;;;
882;System;ReadyInformClient;1970/01/12 14:34:00.000;1970/01/12 14:34:00.000;Variant 2;2;;;;true;;;
882;System;TicketReady;1970/01/12 14:34:00.000;1970/01/12 14:34:00.000;Variant 2;2;;;;;;;
883;Monica;FirstContact;1970/01/05 12:20:00.000;1970/01/05 12:20:00.000;Variant 5;5;;;;;;Phone;
883;Monica;InformClientWrongPlace;1970/01/05 12:20:00.000;1970/01/05 12:20:00.000;Variant 5;5;;;;;;;
884;Dian;FirstContact;1970/01/05 06:54:00.000;1970/01/05 06:54:00.000;Variant 1;1;;;;;;Phone;
884;Dian;MakeTicket;1970/01/05 06:54:00.000;1970/01/05 07:02:00.000;Variant 1;1;;;;;E;;8183
884;Dian;ArrangeSurvey;1970/01/05 07:02:00.000;1970/01/05 07:07:00.000;Variant 1;1;;;;;;;
884;System;InformClientSurvey;1970/01/05 07:07:00.000;1970/01/05 07:07:00.000;Variant 1;1;;;;;;;
884;John;Survey;1970/01/11 08:09:00.000;1970/01/11 08:24:00.000;Variant 1;1;220;2;true;;;;
884;John;InternRepair;1970/01/13 08:09:00.000;1970/01/13 12:11:00.000;Variant 1;1;;;;;;;
884;System;RepairReady;1970/01/13 12:11:00.000;1970/01/13 12:11:00.000;Variant 1;1;;;;true;;;
884;System;ReadyInformClient;1970/01/13 18:10:00.000;1970/01/13 18:10:00.000;Variant 1;1;;;;true;;;
884;System;SendTicketToFinAdmin;1970/01/13 19:51:00.000;1970/01/13 19:51:00.000;Variant 1;1;;;;;;;
884;System;TicketReady;1970/01/13 19:51:00.000;1970/01/13 19:51:00.000;Variant 1;1;;;;;;;
885;Dian;FirstContact;1970/01/05 01:01:00.000;1970/01/05 01:01:00.000;Variant 4;4;;;;;;Personal;
885;Dian;MakeTicket;1970/01/05 01:01:00.000;1970/01/05 01:08:00.000;Variant 4;4;;;;;P;;7032
885;Dian;ArrangeSurvey;1970/01/05 01:08:00.000;1970/01/05 01:12:00.000;Variant 4;4;;;;;;;
885;System;InformClientSurvey;1970/01/05 01:12:00.000;1970/01/05 01:12:00.000;Variant 4;4;;;;;;;
885;Anne;Survey;1970/01/13 14:58:00.000;1970/01/13 15:44:00.000;Variant 4;4;120;3;true;;;;
885;Anne;ImmediateRepair;1970/01/13 15:44:00.000;1970/01/13 17:56:00.000;Variant 4;4;;;;;;;
885;System;RepairReady;1970/01/13 17:56:00.000;1970/01/13 17:56:00.000;Variant 4;4;;;;true;;;
885;System;ReadyInformClient;1970/01/13 22:40:00.000;1970/01/13 22:40:00.000;Variant 4;4;;;;true;;;
885;System;SendTicketToFinAdmin;1970/01/14 01:35:00.000;1970/01/14 01:35:00.000;Variant 4;4;;;;;;;
885;System;TicketReady;1970/01/14 01:35:00.000;1970/01/14 01:35:00.000;Variant 4;4;;;;;;;
886;Dian;FirstContact;1970/01/01 03:58:00.000;1970/01/01 03:58:00.000;Variant 6;6;;;;;;Personal;
886;Dian;MakeTicket;1970/01/01 03:58:00.000;1970/01/01 04:06:00.000;Variant 6;6;;;;;B;;3330
886;Dian;ArrangeSurvey;1970/01/01 04:06:00.000;1970/01/01 04:08:00.000;Variant 6;6;;;;;;;
886;System;InformClientSurvey;1970/01/01 04:08:00.000;1970/01/01 04:08:00.000;Variant 6;6;;;;;;;
886;Nick;Survey;1970/01/01 04:08:00.000;1970/01/01 04:31:00.000;Variant 6;6;480;4;false;;;;
886;DoIt;ExternRepair;1970/01/01 04:31:00.000;1970/01/01 04:31:00.000;Variant 6;6;;;;;;;
886;System;RepairReady;1970/01/01 11:43:00.000;1970/01/01 11:43:00.000;Variant 6;6;;;;true;;;
886;System;SendTicketToFinAdmin;1970/01/01 11:53:00.000;1970/01/01 11:53:00.000;Variant 6;6;;;;;;;
886;System;ReadyInformClient;1970/01/01 18:44:00.000;1970/01/01 18:44:00.000;Variant 6;6;;;;true;;;
886;System;TicketReady;1970/01/01 18:44:00.000;1970/01/01 18:44:00.000;Variant 6;6;;;;;;;
887;Monica;FirstContact;1970/01/05 23:32:00.000;1970/01/05 23:32:00.000;Variant 3;3;;;;;;Letter;
887;Monica;MakeTicket;1970/01/05 23:32:00.000;1970/01/05 23:37:00.000;Variant 3;3;;;;;P;;2845
887;Dian;ArrangeSurvey;1970/01/05 23:37:00.000;1970/01/06 05:44:00.000;Variant 3;3;;;;;;;
887;System;InformClientSurvey;1970/01/06 05:44:00.000;1970/01/06 05:44:00.000;Variant 3;3;;;;;;;
887;Anne;Survey;1970/01/10 03:45:00.000;1970/01/10 04:16:00.000;Variant 3;3;120;1;true;;;;
887;Anne;ImmediateRepair;1970/01/10 04:16:00.000;1970/01/10 06:04:00.000;Variant 3;3;;;;;;;
887;System;RepairReady;1970/01/10 06:04:00.000;1970/01/10 06:04:00.000;Variant 3;3;;;;true;;;
887;System;SendTicketToFinAdmin;1970/01/10 09:28:00.000;1970/01/10 09:28:00.000;Variant 3;3;;;;;;;
887;System;ReadyInformClient;1970/01/10 13:56:00.000;1970/01/10 13:56:00.000;Variant 3;3;;;;true;;;
887;System;TicketReady;1970/01/10 13:56:00.000;1970/01/10 13:56:00.000;Variant 3;3;;;;;;;
888;Monica;FirstContact;1970/01/01 04:47:00.000;1970/01/01 04:47:00.000;Variant 2;2;;;;;;Phone;
888;Monica;MakeTicket;1970/01/01 04:47:00.000;1970/01/01 04:49:00.000;Variant 2;2;;;;;E;;1596
888;Monica;ArrangeSurvey;1970/01/01 04:49:00.000;1970/01/01 04:51:00.000;Variant 2;2;;;;;;;
888;System;InformClientSurvey;1970/01/01 04:51:00.000;1970/01/01 04:51:00.000;Variant 2;2;;;;;;;
888;Edd;Survey;1970/01/02 15:15:00.000;1970/01/02 15:35:00.000;Variant 2;2;240;1;true;;;;
888;Edd;InternRepair;1970/01/03 07:14:00.000;1970/01/03 11:14:00.000;Variant 2;2;;;;;;;
888;System;RepairReady;1970/01/03 11:14:00.000;1970/01/03 11:14:00.000;Variant 2;2;;;;true;;;
888;System;SendTicketToFinAdmin;1970/01/03 13:14:00.000;1970/01/03 13:14:00.000;Variant 2;2;;;;;;;
888;System;ReadyInformClient;1970/01/03 18:40:00.000;1970/01/03 18:40:00.000;Variant 2;2;;;;true;;;
888;System;TicketReady;1970/01/03 18:40:00.000;1970/01/03 18:40:00.000;Variant 2;2;;;;;;;
889;Dian;FirstContact;1970/01/06 13:24:00.000;1970/01/06 13:24:00.000;Variant 12;12;;;;;;Web;
889;Dian;MakeTicket;1970/01/06 13:24:00.000;1970/01/06 13:28:00.000;Variant 12;12;;;;;B;;4756
889;Dian;ArrangeSurvey;1970/01/06 13:28:00.000;1970/01/06 13:30:00.000;Variant 12;12;;;;;;;
889;System;InformClientSurvey;1970/01/06 13:30:00.000;1970/01/06 13:30:00.000;Variant 12;12;;;;;;;
889;Lex;Survey;1970/01/06 13:30:00.000;1970/01/06 13:53:00.000;Variant 12;12;160;3;true;;;;
889;Ben;InternRepair;1970/01/06 13:53:00.000;1970/01/06 16:01:00.000;Variant 12;12;;;;;;;
889;FixIt;ExternRepair;1970/01/06 16:01:00.000;1970/01/06 16:01:00.000;Variant 12;12;;;;;;;
889;System;RepairReady;1970/01/06 19:45:00.000;1970/01/06 19:45:00.000;Variant 12;12;;;;true;;;
889;System;ReadyInformClient;1970/01/06 23:33:00.000;1970/01/06 23:33:00.000;Variant 12;12;;;;true;;;
889;System;SendTicketToFinAdmin;1970/01/07 03:19:00.000;1970/01/07 03:19:00.000;Variant 12;12;;;;;;;
889;System;TicketReady;1970/01/07 03:19:00.000;1970/01/07 03:19:00.000;Variant 12;12;;;;;;;
89;Monica;FirstContact;1970/01/02 20:09:00.000;1970/01/02 20:09:00.000;Variant 4;4;;;;;;Web;
89;Monica;MakeTicket;1970/01/02 20:09:00.000;1970/01/02 20:11:00.000;Variant 4;4;;;;;P;;3873
89;Monica;ArrangeSurvey;1970/01/02 20:11:00.000;1970/01/02 23:15:00.000;Variant 4;4;;;;;;;
89;System;InformClientSurvey;1970/01/02 23:15:00.000;1970/01/02 23:15:00.000;Variant 4;4;;;;;;;
89;Anne;Survey;1970/01/03 02:40:00.000;1970/01/03 03:21:00.000;Variant 4;4;120;1;true;;;;
89;Anne;ImmediateRepair;1970/01/03 03:21:00.000;1970/01/03 05:21:00.000;Variant 4;4;;;;;;;
89;System;RepairReady;1970/01/03 05:21:00.000;1970/01/03 05:21:00.000;Variant 4;4;;;;true;;;
89;System;ReadyInformClient;1970/01/03 10:03:00.000;1970/01/03 10:03:00.000;Variant 4;4;;;;true;;;
89;System;SendTicketToFinAdmin;1970/01/03 11:47:00.000;1970/01/03 11:47:00.000;Variant 4;4;;;;;;;
89;System;TicketReady;1970/01/03 11:47:00.000;1970/01/03 11:47:00.000;Variant 4;4;;;;;;;
890;Monica;FirstContact;1970/01/06 10:35:00.000;1970/01/06 10:35:00.000;Variant 1;1;;;;;;Personal;
890;Monica;MakeTicket;1970/01/06 10:35:00.000;1970/01/06 10:37:00.000;Variant 1;1;;;;;E;;9664
890;Monica;ArrangeSurvey;1970/01/06 10:37:00.000;1970/01/06 10:40:00.000;Variant 1;1;;;;;;;
890;System;InformClientSurvey;1970/01/06 10:40:00.000;1970/01/06 10:40:00.000;Variant 1;1;;;;;;;
890;Paul;Survey;1970/01/16 15:15:00.000;1970/01/16 15:41:00.000;Variant 1;1;240;1;true;;;;
890;Edd;InternRepair;1970/01/19 12:41:00.000;1970/01/19 17:05:00.000;Variant 1;1;;;;;;;
890;System;RepairReady;1970/01/19 17:05:00.000;1970/01/19 17:05:00.000;Variant 1;1;;;;true;;;
890;System;ReadyInformClient;1970/01/19 19:38:00.000;1970/01/19 19:38:00.000;Variant 1;1;;;;true;;;
890;System;SendTicketToFinAdmin;1970/01/19 22:21:00.000;1970/01/19 22:21:00.000;Variant 1;1;;;;;;;
890;System;TicketReady;1970/01/19 22:21:00.000;1970/01/19 22:21:00.000;Variant 1;1;;;;;;;
891;Dian;FirstContact;1970/01/03 11:21:00.000;1970/01/03 11:21:00.000;Variant 4;4;;;;;;Personal;
891;Dian;MakeTicket;1970/01/03 11:21:00.000;1970/01/03 11:31:00.000;Variant 4;4;;;;;P;;3289
891;Dian;ArrangeSurvey;1970/01/03 11:31:00.000;1970/01/03 11:33:00.000;Variant 4;4;;;;;;;
891;System;InformClientSurvey;1970/01/03 11:33:00.000;1970/01/03 11:33:00.000;Variant 4;4;;;;;;;
891;Jacky;Survey;1970/01/03 17:40:00.000;1970/01/03 18:18:00.000;Variant 4;4;120;1;true;;;;
891;Jacky;ImmediateRepair;1970/01/03 18:18:00.000;1970/01/03 20:06:00.000;Variant 4;4;;;;;;;
891;System;RepairReady;1970/01/03 20:06:00.000;1970/01/03 20:06:00.000;Variant 4;4;;;;true;;;
891;System;ReadyInformClient;1970/01/03 20:16:00.000;1970/01/03 20:16:00.000;Variant 4;4;;;;true;;;
891;System;SendTicketToFinAdmin;1970/01/03 22:14:00.000;1970/01/03 22:14:00.000;Variant 4;4;;;;;;;
891;System;TicketReady;1970/01/03 22:14:00.000;1970/01/03 22:14:00.000;Variant 4;4;;;;;;;
892;Monica;FirstContact;1970/01/02 14:16:00.000;1970/01/02 14:16:00.000;Variant 1;1;;;;;;Personal;
892;Monica;MakeTicket;1970/01/02 14:16:00.000;1970/01/02 14:21:00.000;Variant 1;1;;;;;B;;1653
892;Monica;ArrangeSurvey;1970/01/02 14:21:00.000;1970/01/02 14:25:00.000;Variant 1;1;;;;;;;
892;System;InformClientSurvey;1970/01/02 14:25:00.000;1970/01/02 14:25:00.000;Variant 1;1;;;;;;;
892;Nick;Survey;1970/01/02 14:25:00.000;1970/01/02 14:52:00.000;Variant 1;1;160;3;true;;;;
892;Ben;InternRepair;1970/01/02 14:52:00.000;1970/01/02 17:48:00.000;Variant 1;1;;;;;;;
892;System;RepairReady;1970/01/02 17:48:00.000;1970/01/02 17:48:00.000;Variant 1;1;;;;true;;;
892;System;ReadyInformClient;1970/01/02 21:00:00.000;1970/01/02 21:00:00.000;Variant 1;1;;;;true;;;
892;System;SendTicketToFinAdmin;1970/01/02 23:34:00.000;1970/01/02 23:34:00.000;Variant 1;1;;;;;;;
892;System;TicketReady;1970/01/02 23:34:00.000;1970/01/02 23:34:00.000;Variant 1;1;;;;;;;
893;Monica;FirstContact;1970/01/04 18:41:00.000;1970/01/04 18:41:00.000;Variant 2;2;;;;;;Web;
893;Monica;MakeTicket;1970/01/04 18:41:00.000;1970/01/04 18:44:00.000;Variant 2;2;;;;;E;;2512
893;Monica;ArrangeSurvey;1970/01/04 18:44:00.000;1970/01/05 03:02:00.000;Variant 2;2;;;;;;;
893;System;InformClientSurvey;1970/01/05 03:02:00.000;1970/01/05 03:02:00.000;Variant 2;2;;;;;;;
893;Paul;Survey;1970/01/12 08:53:00.000;1970/01/12 09:32:00.000;Variant 2;2;220;2;true;;;;
893;Paul;InternRepair;1970/01/17 03:41:00.000;1970/01/17 07:43:00.000;Variant 2;2;;;;;;;
893;System;RepairReady;1970/01/17 07:43:00.000;1970/01/17 07:43:00.000;Variant 2;2;;;;true;;;
893;System;SendTicketToFinAdmin;1970/01/17 08:13:00.000;1970/01/17 08:13:00.000;Variant 2;2;;;;;;;
893;System;ReadyInformClient;1970/01/17 15:00:00.000;1970/01/17 15:00:00.000;Variant 2;2;;;;true;;;
893;System;TicketReady;1970/01/17 15:00:00.000;1970/01/17 15:00:00.000;Variant 2;2;;;;;;;
894;Dian;FirstContact;1970/01/01 12:34:00.000;1970/01/01 12:34:00.000;Variant 3;3;;;;;;Web;
894;Dian;MakeTicket;1970/01/01 12:34:00.000;1970/01/01 12:38:00.000;Variant 3;3;;;;;P;;6256
894;Dian;ArrangeSurvey;1970/01/01 12:38:00.000;1970/01/01 12:43:00.000;Variant 3;3;;;;;;;
894;System;InformClientSurvey;1970/01/01 12:43:00.000;1970/01/01 12:43:00.000;Variant 3;3;;;;;;;
894;Anne;Survey;1970/01/05 16:28:00.000;1970/01/05 17:21:00.000;Variant 3;3;120;1;true;;;;
894;Anne;ImmediateRepair;1970/01/05 17:21:00.000;1970/01/05 19:33:00.000;Variant 3;3;;;;;;;
894;System;RepairReady;1970/01/05 19:33:00.000;1970/01/05 19:33:00.000;Variant 3;3;;;;true;;;
